year,district,winner_name,cook_rating,dem,repub,other,winner
2012,NV-02,Mark Amodei,solid-r,36.2,57.6,6.2,r
2012,NV-03,Joe Heck,lean-r,42.9,50.4,6.7,r
2012,NV-04,Steven Horsford,tossup,50.1,42.1,7.8,d
2012,NH-01,Carol Shea-Porter,tossup,49.7,46.0,4.3,d
2012,NH-02,Ann McLane Kuster,lean-d,50.2,45.1,4.7,d
2012,NJ-01,Rob Andrews,solid-d,67.9,30.3,1.8,d
2012,NJ-02,Frank LoBiondo,solid-r,40.0,58.0,2.0,r
2012,NJ-03,Jon Runyan,lean-r,44.8,53.8,1.4,r
2012,NJ-04,Chris Smith,solid-r,31.0,68.8,0.2,r
2012,NJ-05,Scott Garrett,solid-r,42.4,55.5,2.1,r
2012,NJ-06,Frank Pallone,solid-d,63.3,35.3,1.4,d
2012,NJ-07,Leonard Lance,solid-r,40.0,57.2,2.8,r
2012,NJ-08,Albio Sires,solid-d,78.1,18.9,3.0,d
2012,NJ-09,Bill Pascrell,solid-d,73.6,25.4,1.0,d
2012,NJ-10,Donald Payne Jr.,solid-d,87.3,10.8,1.9,d
2012,NJ-11,Rodney Frelinghuysen,solid-r,40.0,58.9,1.1,r
2012,NJ-12,Rush Holt Jr.,solid-d,69.2,29.5,1.3,d
2012,NM-01,Michelle Lujan Grisham,solid-d,59.1,40.9,0.0,d
2012,NM-02,Steve Pearce,solid-r,40.9,59.1,0.0,r
2012,NM-03,Ben Ray Luján,solid-d,63.0,37.0,0.0,d
2012,NY-01,Tim Bishop,lean-d,52.2,47.8,0.0,d
2012,NY-02,Peter T. King,solid-r,41.3,58.7,0.0,r
2012,NY-03,Steve Israel,solid-d,57.5,41.7,0.8,d
2012,NY-04,Carolyn McCarthy,solid-d,61.7,32.4,5.9,d
2012,NY-05,Gregory Meeks,solid-d,89.7,9.6,0.7,d
2012,NY-06,Grace Meng,solid-d,67.7,31.2,1.1,d
2012,NY-07,Nydia Velazquez,solid-d,94.5,0.0,5.5,d
2012,NY-08,Hakeem Jeffries,solid-d,90.0,8.8,1.2,d
2012,NY-09,Yvette Clarke,solid-d,87.0,11.6,1.4,d
2012,NY-10,Jerrold Nadler,solid-d,80.7,19.3,0.0,d
2012,NY-11,Michael Grimm,likely-r,46.2,52.8,1.0,r
2012,NY-12,Carolyn Maloney,solid-d,80.9,19.1,0.0,d
2012,NY-13,Charles B. Rangel,solid-d,90.8,6.3,2.9,d
2012,NY-14,Joseph Crowley,solid-d,83.0,15.3,1.7,d
2012,NY-15,José Enrique Serrano,solid-d,97.1,2.9,0.0,d
2012,NY-16,Eliot Engel,solid-d,77.5,21.4,1.1,d
2012,NY-17,Nita Lowey,solid-d,64.2,34.8,1.0,d
2012,NY-18,Sean Patrick Maloney,tossup,51.7,48.3,0.0,d
2012,NY-19,Chris Gibson,tossup,46.6,53.4,0.0,r
2012,NY-20,Paul Tonko,solid-d,68.4,31.6,0.0,d
2012,NY-21,Bill Owens,lean-d,50.2,48.2,1.6,d
2012,NY-22,Richard L. Hanna,solid-r,39.1,60.9,0.0,r
2012,NY-23,Tom Reed,solid-r,47.9,52.1,0.0,r
2012,NY-24,Dan Maffei,lean-d,48.4,43.8,7.8,d
2012,NY-25,Louise Slaughter,likely-d,57.2,42.8,0.0,d
2012,NY-26,Brian Higgins,solid-d,74.6,25.4,0.0,d
2012,NY-27,Chris Collins,lean-r,49.3,50.7,0.0,r
2012,NC-01,G. K. Butterfield,solid-d,75.2,23.0,1.8,d
2012,NC-02,Renee Ellmers,solid-r,41.4,55.9,2.7,r
2012,NC-03,Walter B. Jones Jr.,solid-r,36.8,63.2,0.0,r
2012,NC-04,David Price,solid-d,74.4,25.6,0.0,d
2012,NC-05,Virginia Foxx,solid-r,42.5,57.5,0.0,r
2012,NC-06,Howard Coble,solid-r,39.1,60.9,0.0,r
2012,NC-07,Mike McIntyre,tossup,50.1,49.9,0.0,d
2012,NC-08,Richard Hudson,likely-r,45.9,54.1,0.0,r
2012,NC-09,Robert Pittenger,solid-r,45.7,51.8,2.5,r
2012,NC-10,Patrick McHenry,solid-r,43.0,57.0,0.0,r
2012,NC-11,Mark Meadows,likely-r,42.6,57.4,0.0,r
2012,NC-12,Mel Watt,solid-d,79.7,20.3,0.0,d
2012,NC-13,George Holding,likely-r,42.9,57.1,0.0,r
2012,ND-01,Kevin Cramer,likely-r,41.8,55.0,3.2,r
2012,OH-01,Steve Chabot,solid-r,37.1,58.3,4.6,r
2012,OH-02,Brad Wenstrup,solid-r,40.9,59.1,0.0,r
2012,OH-03,Joyce Beatty,solid-d,67.8,26.9,5.3,d
2012,OH-04,Jim Jordan,solid-r,36.2,58.7,5.1,r
2012,OH-05,Bob Latta,solid-r,38.9,57.6,3.5,r
2012,OH-06,Bill Johnson,tossup,46.7,53.3,0.0,r
2012,OH-07,Bob Gibbs,likely-r,43.3,56.7,0.0,r
2012,OH-08,John Boehner,solid-r,0.0,100.0,0.0,r
2012,OH-09,Marcy Kaptur,solid-d,72.6,23.5,3.9,d
2012,OH-10,Mike Turner,solid-r,36.9,60.2,2.9,r
2012,OH-11,Marcia Fudge,solid-d,100.0,0.0,0.0,d
2012,OH-12,Pat Tiberi,solid-r,36.3,63.7,0.0,r
2012,OH-13,Tim Ryan,solid-d,69.9,30.1,0.0,d
2012,OH-14,David Joyce,solid-r,38.5,54.3,7.2,r
2012,OH-15,Steve Stivers,solid-r,38.2,61.8,0.0,r
2012,OH-16,Jim Renacci,lean-r,47.8,52.2,0.0,r
2012,OK-01,Jim Bridenstine,solid-r,32.0,63.5,4.5,r
2012,OK-02,Markwayne Mullin,likely-r,38.3,57.4,4.3,r
2012,OK-03,Frank Lucas,solid-r,20.0,75.3,4.7,r
2012,OK-04,Tom Cole,solid-r,27.6,67.9,4.5,r
2012,OK-05,James Lankford,solid-r,37.3,58.7,4.0,r
2012,OR-01,Suzanne Bonamici,solid-d,59.6,33.3,7.1,d
2012,OR-02,Greg Walden,solid-r,28.7,69.2,2.1,r
2012,OR-03,Earl Blumenauer,solid-d,74.5,20.1,5.4,d
2012,OR-04,Peter DeFazio,solid-d,58.8,39.5,1.7,d
2012,OR-05,Kurt Schrader,solid-d,54.0,42.6,3.4,d
2012,PA-01,Bob Brady,solid-d,85.1,15.0,0.0,d
2012,PA-02,Chaka Fattah,solid-d,89.4,9.4,1.2,d
2012,PA-03,Mike Kelly,solid-r,41.1,54.7,4.2,r
2012,PA-04,Scott Perry,solid-r,34.4,59.7,5.9,r
2012,PA-05,Glenn Thompson,solid-r,37.1,62.9,0.0,r
2012,PA-06,Jim Gerlach,likely-r,42.9,57.1,0.0,r
2012,PA-07,Pat Meehan,solid-r,40.5,59.5,0.0,r
2012,PA-08,Mike Fitzpatrick,lean-r,43.4,56.7,0.0,r
2012,PA-09,Bill Shuster,solid-r,38.4,61.6,0.0,r
2012,PA-10,Tom Marino,solid-r,34.1,65.9,0.0,r
2012,PA-11,Lou Barletta,solid-r,41.5,58.5,0.0,r
2012,PA-12,Keith Rothfus,tossup,48.5,51.5,0.0,r
2012,PA-13,Allyson Schwartz,solid-d,69.0,31.0,0.0,d
2012,PA-14,Michael F. Doyle,solid-d,77.0,23.1,0.0,d
2012,PA-15,Charlie Dent,solid-r,43.4,56.6,0.0,r
2012,PA-16,Joe Pitts,solid-r,38.9,55.0,6.1,r
2012,PA-17,Matt Cartwright,solid-d,60.5,39.5,0.0,d
2012,PA-18,Timothy F. Murphy,solid-r,36.2,63.8,0.0,r
2012,RI-01,David Cicilline,tossup,53.0,40.8,6.2,d
2012,RI-02,Jim Langevin,solid-d,55.7,35.2,9.1,d
2012,SC-01,Tim Scott,solid-r,35.4,62.4,2.2,r
2012,SC-02,Joe Wilson,solid-r,0.0,100.0,0.0,r
2012,SC-03,Jeff Duncan,solid-r,33.3,66.7,0.0,r
2012,SC-04,Trey Gowdy,solid-r,33.8,65.0,1.3,r
2012,SC-05,Mick Mulvaney,solid-r,44.4,55.6,0.0,r
2012,SC-06,Jim Clyburn,solid-d,94.4,0.0,5.6,d
2012,SC-07,Tom Rice,solid-r,45.1,54.9,0.0,r
2012,SD-01,Kristi Noem,likely-r,42.5,57.5,0.0,r
2012,TN-01,Phil Roe,solid-r,19.9,76.1,4.0,r
2012,TN-02,Jimmy Duncan,solid-r,20.5,74.5,5.0,r
2012,TN-03,Chuck Fleischmann,solid-r,35.5,61.5,3.0,r
2012,TN-04,Scott DesJarlais,tossup,44.2,55.8,0.0,r
2012,TN-05,Jim Cooper,solid-d,65.2,32.8,2.0,d
2012,TN-06,Diane Black,solid-r,0.0,76.6,23.4,r
2012,TN-07,Marsha Blackburn,solid-r,24.0,71.0,5.0,r
2012,TN-08,Stephen Fincher,solid-r,28.4,68.3,3.3,r
2012,TN-09,Steve Cohen,solid-d,75.1,23.8,1.1,d
2012,TX-01,Louie Gohmert,solid-r,26.6,71.7,1.7,r
2012,TX-02,Ted Poe,solid-r,32.7,64.8,2.5,r
2012,TX-03,Sam Johnson,solid-r,0.0,100.0,0.0,r
2012,TX-04,Ralph Hall,solid-r,24.1,73.0,2.9,r
2012,TX-05,Jeb Hensarling,solid-r,33.2,64.4,2.4,r
2012,TX-06,Joe Barton,solid-r,39.2,58.0,2.8,r
2012,TX-07,John Culberson,solid-r,36.4,60.8,2.8,r
2012,TX-08,Kevin Brady,solid-r,20.3,77.4,2.3,r
2012,TX-09,Al Green,solid-d,78.5,19.7,1.8,d
2012,TX-10,Michael McCaul,solid-r,36.2,60.6,3.2,r
2012,TX-11,Mike Conaway,solid-r,18.6,78.6,2.8,r
2012,TX-12,Kay Granger,solid-r,26.7,70.9,2.4,r
2012,TX-13,Mac Thornberry,solid-r,0.0,91.0,9.0,r
2012,TX-14,Randy Weber,lean-r,44.6,53.5,1.9,r
2012,TX-15,Ruben Hinojosa,solid-d,60.9,36.8,2.3,d
2012,TX-16,Beto O'Rourke,solid-d,65.5,32.8,1.7,d
2012,TX-17,Bill Flores,solid-r,0.0,79.9,20.1,r
2012,TX-18,Sheila Jackson Lee,solid-d,75.0,22.6,2.4,d
2012,TX-19,Randy Neugebauer,solid-r,0.0,85.0,15.0,r
2012,TX-20,Joaquín Castro,solid-d,64.0,33.4,2.6,d
2012,TX-21,Lamar S. Smith,solid-r,35.4,60.6,4.0,r
2012,TX-22,Pete Olson,solid-r,31.9,64.1,4.0,r
2012,TX-23,Pete Gallego,tossup,50.3,45.5,4.2,d
2012,TX-24,Kenny Marchant,solid-r,36.0,61.0,3.0,r
2012,TX-25,Roger Williams,solid-r,37.4,58.5,4.1,r
2012,TX-26,Michael C. Burgess,solid-r,28.6,68.3,3.1,r
2012,TX-27,Blake Farenthold,solid-r,39.2,56.7,4.1,r
2012,TX-28,Henry Cuellar,solid-d,67.9,29.7,2.4,d
2012,TX-29,Gene Green,solid-d,90.0,0.0,10.0,d
2012,TX-30,Eddie Bernice Johnson,solid-d,78.9,19.0,2.1,d
2012,TX-31,John Carter,solid-r,35.0,61.3,3.7,r
2012,TX-32,Pete Sessions,solid-r,39.4,58.3,2.3,r
2012,TX-33,Marc Veasey,solid-d,72.5,25.7,1.8,d
2012,TX-34,Filemon Vela Jr.,solid-d,62.2,35.9,1.9,d
2012,TX-35,Lloyd Doggett,solid-d,64.0,32.0,4.0,d
2012,TX-36,Steve Stockman,solid-r,26.6,70.8,2.6,r
2012,UT-01,Rob Bishop,solid-r,24.7,71.5,3.8,r
2012,UT-02,Chris Stewart,solid-r,33.6,62.3,4.1,r
2012,UT-03,Jason Chaffetz,solid-r,23.6,76.4,0.0,r
2012,UT-04,Jim Matheson,lean-r,49.3,48.1,2.6,d
2012,VT-01,Peter Welch,solid-d,72.0,23.2,4.8,d
2012,VA-01,Rob Wittman,solid-r,41.0,56.1,2.9,r
2012,VA-02,Scott Rigell,likely-r,46.2,53.8,0.0,r
2012,VA-03,Bobby Scott,solid-d,81.2,18.8,0.0,d
2012,VA-04,Randy Forbes,solid-r,42.9,57.1,0.0,r
2012,VA-05,Robert Hurt,solid-r,42.2,55.3,2.5,r
2012,VA-06,Bob Goodlatte,solid-r,34.4,65.6,0.0,r
2012,VA-07,Eric Cantor,solid-r,41.4,58.6,0.0,r
2012,VA-08,Jim Moran,solid-d,64.6,30.7,4.7,d
2012,VA-09,Morgan Griffith,solid-r,38.8,61.2,0.0,r
2012,VA-10,Frank Wolf,solid-r,38.4,58.8,2.8,r
2012,VA-11,Gerry Connolly,solid-d,61.0,35.5,3.5,d
2012,WA-01,Suzan DelBene,lean-d,53.6,46.4,0.0,d
2012,WA-02,Rick Larsen,solid-d,60.9,39.1,0.0,d
2012,WA-03,Jaime Herrera Beutler,solid-r,39.9,60.1,0.0,r
2012,WA-04,Doc Hastings,solid-r,33.0,67.0,0.0,r
2012,WA-05,Cathy McMorris Rodgers,solid-r,37.9,62.1,0.0,r
2012,WA-06,Derek Kilmer,solid-d,58.8,41.2,0.0,d
2012,WA-07,Jim McDermott,solid-d,79.5,20.5,0.0,d
2012,WA-08,Dave Reichert,solid-r,40.1,59.9,0.0,r
2012,WA-09,Adam Smith,solid-d,71.5,28.5,0.0,d
2012,WA-10,Denny Heck,solid-d,58.6,41.4,0.0,d
2012,WV-01,David McKinley,solid-r,37.5,62.5,0.0,r
2012,WV-02,Shelley Moore Capito,solid-r,30.2,69.8,0.0,r
2012,WV-03,Nick Rahall,likely-d,53.9,46.1,0.0,d
2012,WI-01,Paul Ryan,solid-r,43.4,54.9,1.7,r
2012,WI-02,Mark Pocan,solid-d,68.0,32.0,0.0,d
2012,WI-03,Ron Kind,solid-d,64.1,35.9,0.0,d
2012,WI-04,Gwen Moore,solid-d,72.3,23.8,3.9,d
2012,WI-05,Jim Sensenbrenner,solid-r,32.1,67.9,0.0,r
2012,WI-06,Tom Petri,solid-r,37.9,62.1,0.0,r
2012,WI-07,Sean Duffy,lean-r,43.9,56.1,0.0,r
2012,WI-08,Reid Ribble,likely-r,44.1,55.9,0.0,r
2012,WY-01,Cynthia Lummis,solid-r,23.8,69.1,7.1,r
2014,AL-01,Bradley Byrne,solid-r,31.7,68.2,0.1,r
2014,AL-02,Martha Roby,solid-r,32.6,67.3,0.1,r
2014,AL-03,Mike D. Rogers,solid-r,33.7,66.1,0.2,r
2014,AL-04,Robert Aderholt,solid-r,0.0,100.0,0.0,r
2014,AL-05,Mo Brooks,solid-r,0.0,74.4,25.6,r
2014,AL-06,Gary Palmer,solid-r,23.7,76.2,0.1,r
2014,AL-07,Terri Sewell,solid-d,100.0,0.0,0.0,d
2014,AK-01,Don Young,solid-r,41.0,51.0,8.0,r
2014,AZ-01,Ann Kirkpatrick,tossup,52.6,47.4,0.0,d
2014,AZ-02,Martha McSally,tossup,50.0,50.0,0.0,r
2014,AZ-03,Raúl Grijalva,solid-d,55.7,44.3,0.0,d
2014,AZ-04,Paul Gosar,solid-r,25.8,70.0,4.2,r
2014,AZ-05,Matt Salmon,solid-r,30.4,69.6,0.0,r
2014,AZ-06,David Schweikert,solid-r,35.1,64.9,0.0,r
2014,AZ-07,Ruben Gallego,solid-d,74.3,0.0,25.7,d
2014,AZ-08,Trent Franks,solid-r,0.0,75.8,24.2,r
2014,AZ-09,Kyrsten Sinema,lean-d,54.7,41.8,3.5,d
2014,AR-01,Rick Crawford,solid-r,32.4,63.3,4.3,r
2014,AR-02,French Hill,tossup,43.6,51.9,4.5,r
2014,AR-03,Steve Womack,solid-r,0.0,79.4,20.6,r
2014,AR-04,Bruce Westerman,lean-r,42.6,53.8,3.6,r
2014,CA-01,Doug LaMalfa,solid-r,39.0,61.0,0.0,r
2014,CA-02,Jared Huffman,solid-d,75.0,25.0,0.0,d
2014,CA-03,John Garamendi,likely-d,52.7,47.3,0.0,d
2014,CA-04,Tom McClintock,solid-r,0.0,60.0,40.0,r
2014,CA-05,Mike Thompson,solid-d,75.8,0.0,24.2,d
2014,CA-06,Doris Matsui,solid-d,72.7,27.3,0.0,d
2014,CA-07,Ami Bera,tossup,50.4,49.6,0.0,d
2014,CA-08,Paul Cook,solid-r,32.3,67.7,0.0,r
2014,CA-09,Jerry McNerney,solid-d,52.4,47.6,0.0,d
2014,CA-10,Jeff Denham,solid-r,43.9,56.1,0.0,r
2014,CA-11,Mark DeSaulnier,solid-d,67.3,32.7,0.0,d
2014,CA-12,Nancy Pelosi,solid-d,83.3,16.7,0.0,d
2014,CA-13,Barbara Lee,solid-d,88.5,11.5,0.0,d
2014,CA-14,Jackie Speier,solid-d,76.7,23.3,0.0,d
2014,CA-15,Eric Swalwell,solid-d,69.8,30.2,0.0,d
2014,CA-16,Jim Costa,solid-d,50.7,49.3,0.0,d
2014,CA-17,Mike Honda,solid-d,51.8,0.0,48.2,d
2014,CA-18,Anna Eshoo,solid-d,67.8,32.2,0.0,d
2014,CA-19,Zoe Lofgren,solid-d,67.2,0.0,32.8,d
2014,CA-20,Sam Farr,solid-d,75.2,0.0,24.8,d
2014,CA-21,David Valadao,lean-r,42.2,57.8,0.0,r
2014,CA-22,Devin Nunes,solid-r,28.0,72.0,0.0,r
2014,CA-23,Kevin McCarthy,solid-r,25.2,74.8,0.0,r
2014,CA-24,Lois Capps,likely-d,51.9,48.1,0.0,d
2014,CA-25,Steve Knight,solid-r,0.0,53.3,46.7,r
2014,CA-26,Julia Brownley,tossup,51.3,48.7,0.0,d
2014,CA-27,Judy Chu,solid-d,59.4,40.6,0.0,d
2014,CA-28,Adam Schiff,solid-d,76.5,0.0,23.5,d
2014,CA-29,Tony Cardenas,solid-d,74.6,25.4,0.0,d
2014,CA-30,Brad Sherman,solid-d,65.6,34.4,0.0,d
2014,CA-31,Pete Aguilar,lean-d,51.7,48.3,0.0,d
2014,CA-32,Grace Napolitano,solid-d,59.7,40.3,0.0,d
2014,CA-33,Ted Lieu,solid-d,59.2,40.8,0.0,d
2014,CA-34,Xavier Becerra,solid-d,72.5,0.0,27.5,d
2014,CA-35,Norma Torres,solid-d,63.5,0.0,36.5,d
2014,CA-36,Raul Ruiz,lean-d,54.2,45.8,0.0,d
2014,CA-37,Karen Bass,solid-d,84.3,15.7,0.0,d
2014,CA-38,Linda Sanchez,solid-d,59.1,40.9,0.0,d
2014,CA-39,Ed Royce,solid-r,31.5,68.5,0.0,r
2014,CA-40,Lucille Roybal-Allard,solid-d,61.2,0.0,38.8,d
2014,CA-41,Mark Takano,solid-d,56.6,43.4,0.0,d
2014,CA-42,Ken Calvert,solid-r,34.3,65.7,0.0,r
2014,CA-43,Maxine Waters,solid-d,71.0,29.0,0.0,d
2014,CA-44,Janice Hahn,solid-d,86.7,0.0,13.3,d
2014,CA-45,Mimi Walters,solid-r,34.9,65.1,0.0,r
2014,CA-46,Loretta Sanchez,solid-d,59.7,40.3,0.0,d
2014,CA-47,Alan Lowenthal,solid-d,56.0,44.0,0.0,d
2014,CA-48,Dana Rohrabacher,solid-r,35.9,64.1,0.0,r
2014,CA-49,Darrell Issa,solid-r,39.8,60.2,0.0,r
2014,CA-50,Duncan D. Hunter,solid-r,28.8,71.2,0.0,r
2014,CA-51,Juan Vargas,solid-d,68.8,31.2,0.0,d
2014,CA-52,Scott Peters,tossup,51.6,48.4,0.0,d
2014,CA-53,Susan Davis,solid-d,58.8,41.2,0.0,d
2014,CO-01,Diana DeGette,solid-d,65.8,29.0,5.2,d
2014,CO-02,Jared Polis,solid-d,56.7,43.3,0.0,d
2014,CO-03,Scott Tipton,solid-r,35.7,58.0,6.3,r
2014,CO-04,Ken Buck,solid-r,29.2,64.7,6.1,r
2014,CO-05,Doug Lamborn,solid-r,40.2,59.8,0.0,r
2014,CO-06,Mike Coffman,lean-r,43.0,51.9,5.1,r
2014,CO-07,Ed Perlmutter,solid-d,55.1,44.9,0.0,d
2014,CT-01,John Larson,solid-d,62.3,36.1,1.6,d
2014,CT-02,Joe Courtney,solid-d,62.3,35.5,2.2,d
2014,CT-03,Rosa DeLauro,solid-d,67.1,32.9,0.0,d
2014,CT-04,Jim Himes,solid-d,53.7,46.3,0.0,d
2014,CT-05,Elizabeth Esty,likely-d,53.3,45.8,0.9,d
2014,DE-01,John Carney,solid-d,59.3,36.8,3.9,d
2014,FL-01,Jeff Miller,solid-r,23.4,70.2,6.4,r
2014,FL-02,Gwen Graham,tossup,50.4,49.6,0.0,d
2014,FL-03,Ted Yoho,solid-r,32.3,65.0,2.7,r
2014,FL-04,Ander Crenshaw,solid-r,0.0,78.3,21.7,r
2014,FL-05,Corrine Brown,solid-d,65.5,34.5,0.0,d
2014,FL-06,Ron DeSantis,solid-r,37.5,62.5,0.0,r
2014,FL-07,John Mica,solid-r,32.1,63.6,4.3,r
2014,FL-08,Bill Posey,solid-r,34.1,65.9,0.0,r
2014,FL-09,Alan Grayson,solid-d,54.0,43.1,2.9,d
2014,FL-10,Daniel Webster,solid-r,38.5,61.5,0.0,r
2014,FL-11,Rich Nugent,solid-r,33.3,66.7,0.0,r
2014,FL-12,Gus Bilirakis,solid-r,0.0,100.0,0.0,r
2014,FL-13,David Jolly,solid-r,0.0,75.2,24.8,r
2014,FL-14,Kathy Castor,solid-d,100.0,0.0,0.0,d
2014,FL-15,Dennis A. Ross,solid-r,39.7,60.3,0.0,r
2014,FL-16,Vern Buchanan,solid-r,38.4,61.6,0.0,r
2014,FL-17,Tom Rooney,solid-r,36.8,63.2,0.0,r
2014,FL-18,Patrick Murphy,likely-d,59.8,40.2,0.0,d
2014,FL-19,Curt Clawson,solid-r,32.7,64.6,2.7,r
2014,FL-20,Alcee Hastings,solid-d,81.6,18.4,0.0,d
2014,FL-21,Ted Deutch,solid-d,100.0,0.0,0.0,d
2014,FL-22,Lois Frankel,solid-d,58.0,42.0,0.0,d
2014,FL-23,Debbie Wasserman Schultz,solid-d,62.7,37.3,0.0,d
2014,FL-24,Frederica Wilson,solid-d,86.2,10.2,3.6,d
2014,FL-25,Mario Diaz-Balart,solid-r,0.0,100.0,0.0,r
2014,FL-26,Carlos Curbelo,tossup,48.5,51.5,0.0,r
2014,FL-27,Ileana Ros-Lehtinen,solid-r,0.0,100.0,0.0,r
2014,GA-01,Buddy Carter,solid-r,39.1,60.9,0.0,r
2014,GA-02,Sanford Bishop,solid-d,59.1,40.9,0.0,d
2014,GA-03,Lynn Westmoreland,solid-r,0.0,100.0,0.0,r
2014,GA-04,Hank Johnson,solid-d,100.0,0.0,0.0,d
2014,GA-05,John Lewis,solid-d,100.0,0.0,0.0,d
2014,GA-06,Tom Price,solid-r,34.0,66.0,0.0,r
2014,GA-07,Rob Woodall,solid-r,34.6,65.4,0.0,r
2014,GA-08,Austin Scott,solid-r,0.0,100.0,0.0,r
2014,GA-09,Doug Collins,solid-r,19.3,80.7,0.0,r
2014,GA-10,Jody Hice,solid-r,33.5,66.5,0.0,r
2014,GA-11,Barry Loudermilk,solid-r,0.0,100.0,0.0,r
2014,GA-12,Rick W. Allen,tossup,45.2,54.8,0.0,r
2014,GA-13,David Scott,solid-d,100.0,0.0,0.0,d
2014,GA-14,Tom Graves,solid-r,0.0,100.0,0.0,r
2014,HI-01,Mark Takai,lean-d,51.9,48.1,0.0,d
2014,HI-02,Tulsi Gabbard,solid-d,78.8,18.7,2.5,d
2014,ID-01,Raul Labrador,solid-r,35.0,65.0,0.0,r
2014,ID-02,Michael K. Simpson,solid-r,38.6,61.4,0.0,r
2014,IL-01,Bobby Rush,solid-d,73.1,26.9,0.0,d
2014,IL-02,Robin Kelly,solid-d,78.5,21.5,0.0,d
2014,IL-03,Dan Lipinski,solid-d,64.6,35.4,0.0,d
2014,IL-04,Luis V. Gutierrez,solid-d,78.0,22.0,0.0,d
2014,IL-05,Mike Quigley,solid-d,63.2,30.6,6.2,d
2014,IL-06,Peter Roskam,solid-r,32.9,67.1,0.0,r
2014,IL-07,Danny K. Davis,solid-d,85.0,15.0,0.0,d
2014,IL-08,Tammy Duckworth,likely-d,55.7,44.3,0.0,d
2014,IL-09,Janice D. Schakowsky,solid-d,66.1,33.9,0.0,d
2014,IL-10,Bob Dold,tossup,48.7,51.3,0.0,r
2014,IL-11,Bill Foster,likely-d,53.5,46.5,0.0,d
2014,IL-12,Mike Bost,tossup,41.9,52.5,5.6,r
2014,IL-13,Rodney L. Davis,likely-r,41.3,58.7,0.0,r
2014,IL-14,Randy Hultgren,solid-r,34.6,65.4,0.0,r
2014,IL-15,John Shimkus,solid-r,25.0,75.0,0.0,r
2014,IL-16,Adam Kinzinger,solid-r,29.4,70.6,0.0,r
2014,IL-17,Cheri Bustos,lean-d,55.5,44.5,0.0,d
2014,IL-18,Aaron Schock,solid-r,25.3,74.7,0.0,r
2014,IN-01,Pete Visclosky,solid-d,60.9,35.8,3.3,d
2014,IN-02,Jackie Walorski,solid-r,38.3,58.9,2.8,r
2014,IN-03,Marlin Stutzman,solid-r,26.7,65.8,7.5,r
2014,IN-04,Todd Rokita,solid-r,33.1,66.9,0.0,r
2014,IN-05,Susan Brooks,solid-r,30.8,65.2,4.0,r
2014,IN-06,Luke Messer,solid-r,29.4,65.9,4.7,r
2014,IN-07,André Carson,solid-d,54.7,41.8,3.5,d
2014,IN-08,Larry Bucshon,solid-r,35.8,60.3,3.9,r
2014,IN-09,Todd Young,solid-r,33.7,62.2,4.1,r
2014,IA-01,Rod Blum,tossup,48.8,51.1,0.1,r
2014,IA-02,David Loebsack,lean-d,52.4,47.5,0.1,d
2014,IA-03,David Young,tossup,42.2,52.8,5.0,r
2014,IA-04,Steve King,solid-r,38.3,61.6,0.1,r
2014,KS-01,Tim Huelskamp,solid-r,32.5,67.5,0.0,r
2014,KS-02,Lynn Jenkins,likely-r,38.5,57.2,4.3,r
2014,KS-03,Kevin Yoder,likely-r,40.0,60.0,0.0,r
2014,KS-04,Mike Pompeo,solid-r,33.2,66.8,0.0,r
2014,KY-01,Ed Whitfield,solid-r,26.9,73.1,0.0,r
2014,KY-02,Brett Guthrie,solid-r,30.8,69.2,0.0,r
2014,KY-03,John Yarmuth,solid-d,63.5,35.6,0.9,d
2014,KY-04,Thomas Massie,solid-r,32.3,67.7,0.0,r
2014,KY-05,Hal Rogers,solid-r,21.8,78.2,0.0,r
2014,KY-06,Andy Barr,solid-r,40.0,60.0,0.0,r
2014,LA-01,Steve Scalise,solid-r,10.2,77.5,12.3,r
2014,LA-02,Cedric Richmond,solid-d,68.7,0.0,31.3,d
2014,LA-03,Charles Boustany,solid-r,0.0,78.7,21.3,r
2014,LA-04,John Fleming,solid-r,0.0,73.4,26.6,r
2014,LA-05,Ralph Abraham,solid-r,35.8,64.2,0.0,r
2014,LA-06,Garret Graves,solid-r,37.5,62.5,0.0,r
2014,ME-01,Chellie Pingree,solid-d,60.4,30.7,8.9,d
2014,ME-02,Bruce Poliquin,lean-d,41.8,47.1,11.1,r
2014,MD-01,Andrew P. Harris,solid-r,29.5,70.5,0.0,r
2014,MD-02,Dutch Ruppersberger,solid-d,61.3,35.9,2.8,d
2014,MD-03,John Sarbanes,solid-d,59.6,40.4,0.0,d
2014,MD-04,Donna Edwards,solid-d,70.2,28.3,1.5,d
2014,MD-05,Steny Hoyer,solid-d,64.1,35.9,0.0,d
2014,MD-06,John K. Delaney,likely-d,49.7,48.3,2.0,d
2014,MD-07,Elijah Cummings,solid-d,70.0,27.0,3.0,d
2014,MD-08,Chris Van Hollen,solid-d,60.9,39.1,0.0,d
2014,MA-01,Richard Neal,solid-d,100.0,0.0,0.0,d
2014,MA-02,Jim McGovern,solid-d,100.0,0.0,0.0,d
2014,MA-03,Niki Tsongas,solid-d,63.0,37.0,0.0,d
2014,MA-04,Joseph Kennedy III,solid-d,100.0,0.0,0.0,d
2014,MA-05,Katherine Clark,solid-d,100.0,0.0,0.0,d
2014,MA-06,Seth Moulton,lean-d,55.0,41.1,3.9,d
2014,MA-07,Mike Capuano,solid-d,100.0,0.0,0.0,d
